buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
buggy,clean,clean,clean,1,2,4,1.75,11,5,123.0,0,3,0.0,0,49,49.52431224,63,2012-10-28 00:26:20+02:00
buggy,buggy,buggy,clean,1,14,26,3.640842707,142,96,361.6538462,1,3,0.0,9,50,50.5136504,64,2012-10-28 00:36:44+02:00
buggy,clean,clean,clean,1,3,6,2.21506395,68,81,469.3333333,0,3,0.0,2,51,51.45857722,65,2012-10-28 02:32:57+02:00
buggy,buggy,buggy,buggy,1,3,4,1.102834546,170,14,673.4,1,3,0.0,2,52,52.43905052,66,2012-10-28 11:21:49+01:00
buggy,buggy,buggy,buggy,1,7,9,1.876751381,148,69,471.6666667,0,3,7.285714286,7,53,53.4145213,67,2012-10-28 14:46:44+01:00
buggy,buggy,buggy,buggy,1,9,14,2.78543302,272,109,376.6875,0,3,3.545454545,9,54,54.37595318,68,2012-10-28 18:59:19+01:00
clean,buggy,buggy,buggy,0,0,102,0.0,1717,1113,0.0,0,0,0.0,0,0,0.0,0,2012-10-29 01:29:17+01:00
buggy,clean,clean,clean,1,6,9,2.509580855,207,37,530.2222222,0,3,0.125,6,55,55.30712886,69,2012-10-29 02:44:56-07:00
buggy,buggy,buggy,buggy,1,16,29,3.818511274,763,347,377.7333333,1,3,7.6,15,56,56.22579562,70,2012-10-29 12:53:22+01:00
buggy,clean,clean,clean,1,7,12,2.977630579,115,67,467.5833333,0,3,0.285714286,6,57,57.16067728,71,2012-10-30 02:08:54+01:00
clean,buggy,buggy,buggy,1,1,1,0.0,1,1,329.0,0,3,0.0,0,58,58.15508324,72,2012-10-30 12:35:48+01:00
clean,clean,clean,clean,1,1,1,0.0,1,1,278.0,0,2,0.0,0,59,59.14870322,73,2012-10-30 13:28:45+01:00
clean,clean,clean,clean,1,1,1,0.0,8,0,278.0,0,2,0.0,0,60,60.14554299,74,2012-10-30 14:28:05+01:00
buggy,clean,clean,clean,1,6,7,2.288918737,91,43,539.7142857,0,3,1.8,5,61,61.08176756,75,2012-10-30 14:56:58+01:00
clean,buggy,buggy,buggy,1,1,1,0.0,3,2,288.0,0,2,1.0,1,62,62.01579126,76,2012-10-31 00:30:31+01:00
buggy,clean,clean,clean,1,9,10,2.353889973,188,56,700.0,1,3,0.875,6,63,62.98094766,77,2012-10-31 10:15:06+01:00
buggy,buggy,buggy,buggy,1,2,2,0.591672779,52,67,295.5,0,3,0.0,0,64,63.97647945,78,2012-10-31 15:19:12+01:00
clean,buggy,buggy,clean,1,3,3,0.947074223,167,3,82.0,0,1,0.5,1,31,29.8739263,79,2012-10-31 15:57:35+01:00
clean,buggy,buggy,clean,1,1,1,0.0,18,0,127.0,0,1,0.0,1,32,30.87386028,80,2012-10-31 16:18:39+00:00
buggy,clean,clean,clean,1,1,1,0.0,65,0,0.0,0,0,0.0,0,33,31.87321425,81,2012-10-31 16:19:51+00:00
clean,buggy,buggy,clean,0,0,4,0.0,250,3,0.0,0,0,0.0,0,1,0.993774164,0,2012-10-31 16:31:12+00:00
clean,clean,clean,clean,1,4,5,2.123387777,44,41,618.4,0,3,0.6,5,65,64.96403814,82,2012-10-31 09:37:44-07:00
clean,clean,clean,clean,0,0,4,0.0,250,2,0.0,0,0,0.0,0,66,65.963938,0,2012-10-31 17:42:46+01:00
clean,clean,clean,clean,1,2,3,1.485475297,7,3,407.6666667,0,3,0.0,1,34,32.87051366,83,2012-10-31 17:43:36+01:00
clean,buggy,buggy,buggy,0,0,3,0.0,7,3,0.0,0,0,0.0,0,2,1.993585923,0,2012-10-31 17:17:07+00:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1078.0,1,3,0.0,1,67,66.95812011,84,2012-10-31 10:27:31-07:00
buggy,clean,clean,clean,0,0,13,0.0,199,414,0.0,0,0,0.0,0,68,67.93493781,0,2012-10-31 18:31:16+01:00
clean,buggy,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,69,68.93374307,0,2012-10-31 21:38:22+01:00
buggy,clean,clean,clean,1,7,8,2.86382639,18,0,351.75,1,3,1.375,8,69,69.92702446,85,2012-10-31 21:47:52+01:00
clean,buggy,buggy,buggy,0,0,57,0.0,1539,928,0.0,0,0,0.0,0,3,2.991629071,0,2012-10-31 22:40:30+01:00
clean,clean,clean,clean,1,2,2,0.863120569,7,7,840.0,1,3,1.0,2,35,33.709464,86,2012-10-31 16:12:03-07:00
buggy,clean,clean,clean,2,20,27,3.871854739,400,118,366.8518519,0,3,8.25,18,70,70.17447302,89,2012-11-02 13:42:27+00:00
clean,clean,clean,clean,0,0,2,0.0,7,7,0.0,1,0,0.0,0,4,3.943948084,0,2012-11-05 00:32:19+01:00
clean,clean,clean,clean,1,1,1,0.0,2,1,343.0,1,3,0.0,0,36,34.37158454,88,2012-11-05 01:19:39-08:00
